[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074]}
[DEBUG] | [get] | Assigned msg_id = 7397023902077571228 to DeleteMessagesRequest (7fdeab01a970)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023902080359772 to MsgsAck (7fdeaafccc70)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023902077571228
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/Deepchat7/17336207
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207]}
[DEBUG] | [get] | Assigned msg_id = 7397023903097499204 to DeleteMessagesRequest (7fdeaafccb50)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023903099623040 to MsgsAck (7fdeab005100)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023903097499204
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/wylsacomredchat/824269
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269]}
[DEBUG] | [get] | Assigned msg_id = 7397023903994523360 to DeleteMessagesRequest (7fdeab0753a0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023903996886564 to MsgsAck (7fdeab01a7c0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023903994523360
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/AdoptMeArena/23501212
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212]}
[DEBUG] | [get] | Assigned msg_id = 7397023904968439416 to DeleteMessagesRequest (7fdeaafccbe0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023904970899892 to MsgsAck (7fdeaafccb50)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023904968439416
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/AdoptMeArena/23495661
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661]}
[DEBUG] | [get] | Assigned msg_id = 7397023906029690700 to DeleteMessagesRequest (7fdeaafccfa0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023906032178836 to MsgsAck (7fdeab01a9a0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023906029690700
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/pubgm_trading/68897669
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661], 'https://t.me/pubgm_trading/': [68897669]}
[DEBUG] | [get] | Assigned msg_id = 7397023906766110376 to DeleteMessagesRequest (7fdeab01a790)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023906768542248 to MsgsAck (7fdeab005e50)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023906766110376
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/chatzvz/18305683
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661], 'https://t.me/pubgm_trading/': [68897669], 'https://t.me/chatzvz/': [18305683]}
[DEBUG] | [get] | Assigned msg_id = 7397023907315950352 to DeleteMessagesRequest (7fdeab01a5e0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023907317942576 to MsgsAck (7fdeaafcce50)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023907315950352
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/chatzvz/18270015
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661], 'https://t.me/pubgm_trading/': [68897669], 'https://t.me/chatzvz/': [18305683, 18270015]}
[DEBUG] | [get] | Assigned msg_id = 7397023907819147068 to DeleteMessagesRequest (7fdeab01a970)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023907821999508 to MsgsAck (7fdeaafccb80)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023907819147068
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/chatzvz/18292928
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661], 'https://t.me/pubgm_trading/': [68897669], 'https://t.me/chatzvz/': [18305683, 18270015, 18292928]}
[DEBUG] | [get] | Assigned msg_id = 7397023908233935312 to DeleteMessagesRequest (7fdeab0753a0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023908236302332 to MsgsAck (7fdeab075340)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023908233935312
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/chatzvz/18292939
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661], 'https://t.me/pubgm_trading/': [68897669], 'https://t.me/chatzvz/': [18305683, 18270015, 18292928, 18292939]}
[DEBUG] | [get] | Assigned msg_id = 7397023908594558672 to DeleteMessagesRequest (7fdeab01a5e0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023908596594768 to MsgsAck (7fdeab005310)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023908594558672
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/chatzvz/18292939
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661], 'https://t.me/pubgm_trading/': [68897669], 'https://t.me/chatzvz/': [18305683, 18270015, 18292928, 18292939, 18292939]}
[DEBUG] | [get] | Assigned msg_id = 7397023909045026736 to DeleteMessagesRequest (7fdeab01a8b0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023909047007516 to MsgsAck (7fdeab005550)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023909045026736
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/chatzvz/18292939
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661], 'https://t.me/pubgm_trading/': [68897669], 'https://t.me/chatzvz/': [18305683, 18270015, 18292928, 18292939, 18292939, 18292939]}
[DEBUG] | [get] | Assigned msg_id = 7397023909789742072 to DeleteMessagesRequest (7fdeab01a5e0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023909792713720 to MsgsAck (7fdeab07bf70)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023909789742072
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/xiaomimijia_pro/153241
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661], 'https://t.me/pubgm_trading/': [68897669], 'https://t.me/chatzvz/': [18305683, 18270015, 18292928, 18292939, 18292939, 18292939], 'https://t.me/xiaomimijia_pro/': [153241]}
[DEBUG] | [get] | Assigned msg_id = 7397023910261293968 to DeleteMessagesRequest (7fdeab0752e0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023910264870244 to MsgsAck (7fdeaafccc70)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023910261293968
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/chatzvz/18292944
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661], 'https://t.me/pubgm_trading/': [68897669], 'https://t.me/chatzvz/': [18305683, 18270015, 18292928, 18292939, 18292939, 18292939, 18292944], 'https://t.me/xiaomimijia_pro/': [153241]}
[DEBUG] | [get] | Assigned msg_id = 7397023910627409536 to DeleteMessagesRequest (7fdeab01a970)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023910630282004 to MsgsAck (7fdeaafccdf0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023910627409536
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: https://t.me/xiaomimijia_pro/153239
[INFO] | [save_spam_ids] | Промежуточный словарь ids: {'https://t.me/chatik_piarn/': [150842697, 150865386, 150662097], 'https://t.me/supercellchat/': [2832666, 2922125, 3104171, 3340368, 3340701, 3340712, 3394277, 3347246, 3347259, 3347441, 3347504, 3347833], 'https://t.me/readovchat/': [17162518, 17215628, 17219403], 'https://t.me/Deepchat7/': [17038730, 16839225, 17386074, 17336207], 'https://t.me/wylsacomredchat/': [824269], 'https://t.me/AdoptMeArena/': [23501212, 23495661], 'https://t.me/pubgm_trading/': [68897669], 'https://t.me/chatzvz/': [18305683, 18270015, 18292928, 18292939, 18292939, 18292939, 18292944], 'https://t.me/xiaomimijia_pro/': [153241, 153239]}
[DEBUG] | [get] | Assigned msg_id = 7397023910971602040 to DeleteMessagesRequest (7fdeab01a730)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 52 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023910974354344 to MsgsAck (7fdeab005430)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023910971602040
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [processing_spam_message] | Функция используется под сообщением: flag TRUE
[INFO] | [iteration_messages_from_chat] | Идет итерация по сообщениям из чата: https://t.me/chatik_piarn/
[DEBUG] | [iteration_messages_from_chat] | Идет итерация чата: https://t.me/chatik_piarn/ по сообщению: 150842697
[DEBUG] | [get] | Assigned msg_id = 7397023911429522116 to GetMessagesRequest (7fdeaafc1c10)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 56 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023911432386952 to MsgsAck (7fdeaafccbe0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023911429522116
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [iteration_messages_from_chat] | Идет итерация чата: https://t.me/chatik_piarn/ по сообщению: 150865386
[DEBUG] | [get] | Assigned msg_id = 7397023911777946072 to GetMessagesRequest (7fdeab021130)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 56 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023911780190068 to MsgsAck (7fdeab0211c0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023911777946072
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [iteration_messages_from_chat] | Идет итерация чата: https://t.me/chatik_piarn/ по сообщению: 150662097
[DEBUG] | [get] | Assigned msg_id = 7397023912153857788 to GetMessagesRequest (7fdeaafc1ca0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 56 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023912157626708 to MsgsAck (7fdeab0210d0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023912153857788
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [iteration_messages_from_chat] | Сообщение: 150662097 не удалось получить из чата https://t.me/chatik_piarn/
[INFO] | [iteration_messages_from_chat] | Идет итерация по сообщениям из чата: https://t.me/supercellchat/
[DEBUG] | [iteration_messages_from_chat] | Идет итерация чата: https://t.me/supercellchat/ по сообщению: 2832666
[DEBUG] | [get] | Assigned msg_id = 7397023912485270100 to GetMessagesRequest (7fdeaafa8130)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 56 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023912487646656 to MsgsAck (7fdeab021790)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023912485270100
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [iteration_messages_from_chat] | Идет итерация чата: https://t.me/supercellchat/ по сообщению: 2922125
[DEBUG] | [get] | Assigned msg_id = 7397023912886945324 to GetMessagesRequest (7fdeab0218e0)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 56 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023912889194088 to MsgsAck (7fdeaafc1f40)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023912886945324
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [iteration_messages_from_chat] | Идет итерация чата: https://t.me/supercellchat/ по сообщению: 3104171
[DEBUG] | [get] | Assigned msg_id = 7397023913320170956 to GetMessagesRequest (7fdeaafb3700)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 56 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023913322346288 to MsgsAck (7fdeab021640)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023913320170956
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [iteration_messages_from_chat] | Идет итерация чата: https://t.me/supercellchat/ по сообщению: 3340368
[DEBUG] | [get] | Assigned msg_id = 7397023914018457612 to GetMessagesRequest (7fdeaafc1430)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 56 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023914020493708 to MsgsAck (7fdeab021e80)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023914018457612
[DEBUG] | [_recv_loop] | Receiving items from the network...
[DEBUG] | [iteration_messages_from_chat] | Идет итерация чата: https://t.me/supercellchat/ по сообщению: 3340701
[DEBUG] | [get] | Assigned msg_id = 7397023914512757500 to GetMessagesRequest (7fdea6094430)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 56 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [get] | Assigned msg_id = 7397023914514849864 to MsgsAck (7fdeab021e50)
[DEBUG] | [_send_loop] | Encrypting 1 message(s) in 36 bytes for sending
[DEBUG] | [_send_loop] | Encrypted messages put in a queue to be sent
[DEBUG] | [_send_loop] | Waiting for messages to send...
[DEBUG] | [_handle_rpc_result] | Handling RPC result for message 7397023914512757500
[DEBUG] | [_recv_loop] | Receiving items from the network...
